date,state,latitude,longitude,state_area_km2,region,national_share_percentage,consumption_mega_units,thermal_actual_mega_units,thermal_estimated_mega_units,nuclear_actual_mega_units,nuclear_estimated_mega_units,hydro_actual_mega_units,hydro_estimated_mega_units,total_generation_actual_mega_units,total_generation_estimated_mega_units,power_supplier
2018-10-14,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,652.27,623.41,21.76,33.18,153.81,186.28,827.8399999999999,842.8699999999999,NHPC Ltd
2018-10-14,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,31.06,0.0,0.0,21.86,19.98,53.44,51.04,NTPC Ltd
2018-10-14,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1250.27,1323.98,17.12,33.5,40.2,21.47,1307.59,1378.95,Reliance Power
2018-10-15,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,636.21,650.71,68.74,35.83,74.8,99.79,779.75,786.33,Adani Green Energy Ltd
2018-10-15,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1250.27,1365.58,17.12,33.56,40.2,31.94,1307.59,1431.08,SJVN Ltd
2018-10-15,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,32.18,0.0,0.0,21.86,19.22,53.44,51.4,Adani Green Energy Ltd
2018-10-15,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,481.42,477.19,0.0,0.0,55.26,69.69,536.6800000000001,546.88,Torrent Power
2018-10-15,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,648.53,658.97,21.76,29.73,153.81,180.11,824.0999999999999,868.8100000000001,JSW Energy
2018-10-16,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.12,638.28,68.74,35.87,74.8,93.96,773.66,768.11,Torrent Power
2018-10-16,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,481.42,477.09,0.0,0.0,55.26,62.58,536.6800000000001,539.67,Torrent Power
2018-10-16,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,641.27,696.22,26.14,29.74,153.81,185.2,821.22,911.1600000000001,Adani Green Energy Ltd
2018-10-16,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1250.27,1349.64,17.12,35.1,40.2,39.05,1307.59,1423.79,Torrent Power
2018-10-16,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,32.06,0.0,0.0,21.86,19.37,53.44,51.43000000000001,Reliance Power
2018-10-17,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,641.27,704.89,26.14,30.71,153.81,179.93,821.22,915.53,Reliance Power
2018-10-17,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.12,618.55,68.74,35.63,74.8,79.11,773.66,733.29,SJVN Ltd
2018-10-17,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,28.97,0.0,0.0,21.86,17.14,53.44,46.11,SJVN Ltd
2018-10-17,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1250.27,1345.88,17.12,35.44,40.2,32.02,1307.59,1413.3400000000001,Tata Power
2018-10-17,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,478.79,0.0,0.0,55.26,64.36,539.6800000000001,543.15,Adani Power
2018-10-18,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1250.27,1292.18,17.12,35.36,40.2,27.71,1307.59,1355.25,Adani Power
2018-10-18,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,483.23,0.0,0.0,55.26,66.41,539.6800000000001,549.64,Torrent Power
2018-10-18,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.12,567.83,68.74,25.08,74.8,63.63,773.66,656.5400000000001,Adani Power
2018-10-18,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,641.27,695.58,26.14,29.67,153.81,177.17,821.22,902.42,Torrent Power
2018-10-18,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,32.2,0.0,0.0,21.86,16.35,53.44,48.550000000000004,NTPC Ltd
2018-10-19,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.12,564.46,68.74,24.92,74.8,68.38,773.66,657.76,NTPC Ltd
2018-10-19,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1247.52,1298.47,17.12,35.34,40.2,29.58,1304.84,1363.3899999999999,Torrent Power
2018-10-19,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,645.59,671.21,26.14,30.85,153.81,173.77,825.54,875.83,Torrent Power
2018-10-19,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,469.26,0.0,0.0,55.26,65.08,539.6800000000001,534.34,Power Grid Corporation of India Ltd
2018-10-19,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,33.32,0.0,0.0,21.86,15.56,53.44,48.88,Tata Power
2018-10-20,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,647.59,657.07,26.14,30.56,153.81,172.74,827.54,860.37,Tata Power
2018-10-20,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,34.03,0.0,0.0,21.86,15.62,53.44,49.65,Torrent Power
2018-10-20,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.12,578.73,68.74,24.84,74.8,82.82,773.66,686.3900000000001,Adani Green Energy Ltd
2018-10-20,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1247.52,1345.47,17.12,35.18,40.2,31.8,1304.84,1412.45,Adani Green Energy Ltd
2018-10-20,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,463.89,0.0,0.0,55.26,70.54,539.6800000000001,534.43,NTPC Ltd
2018-10-21,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.42,571.12,68.74,25.51,74.8,80.25,773.9599999999999,676.88,NTPC Ltd
2018-10-21,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,38.04,0.0,0.0,21.86,15.22,53.44,53.26,Reliance Power
2018-10-21,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,645.29,665.63,26.14,30.84,153.81,168.73,825.24,865.2,NTPC Ltd
2018-10-21,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,453.43,0.0,0.0,55.26,66.66,539.6800000000001,520.09,Reliance Power
2018-10-21,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1247.52,1331.81,17.12,35.23,40.2,32.33,1304.84,1399.37,Torrent Power
2018-10-22,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,35.56,0.0,0.0,21.86,16.01,53.44,51.57000000000001,NHPC Ltd
2018-10-22,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.42,578.75,68.74,35.8,74.8,109.89,773.9599999999999,724.4399999999999,Torrent Power
2018-10-22,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,452.26,0.0,0.0,55.26,70.38,539.6800000000001,522.64,Power Grid Corporation of India Ltd
2018-10-22,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1247.52,1370.1,17.12,35.19,40.2,37.29,1304.84,1442.58,SJVN Ltd
2018-10-22,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,645.29,669.64,26.14,30.91,153.81,163.98,825.24,864.53,Reliance Power
2018-10-23,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,455.06,0.0,0.0,55.26,67.69,539.6800000000001,522.75,Adani Power
2018-10-23,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.42,588.86,68.74,43.73,74.8,109.68,773.9599999999999,742.27,Adani Power
2018-10-23,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1247.52,1387.7,17.12,35.18,40.2,32.15,1304.84,1455.0300000000002,Adani Green Energy Ltd
2018-10-23,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,645.66,694.64,26.14,29.89,153.81,165.73,825.6099999999999,890.26,Adani Power
2018-10-23,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,31.15,0.0,0.0,21.86,15.35,53.44,46.5,NHPC Ltd
2018-10-24,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,31.27,0.0,0.0,21.86,15.08,53.44,46.35,NHPC Ltd
2018-10-24,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.42,604.77,68.74,46.32,74.8,96.64,773.9599999999999,747.73,NLC India Limited
2018-10-24,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,646.14,692.44,26.14,30.19,153.81,160.8,826.0899999999999,883.4300000000001,Torrent Power
2018-10-24,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,449.08,0.0,0.0,55.26,68.62,539.6800000000001,517.7,Adani Green Energy Ltd
2018-10-24,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1247.52,1393.4,17.12,35.12,40.2,30.24,1304.84,1458.76,Adani Green Energy Ltd
2018-10-25,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1247.52,1390.56,17.12,35.39,40.2,28.31,1304.84,1454.26,SJVN Ltd
2018-10-25,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,31.66,0.0,0.0,21.86,15.11,53.44,46.769999999999996,Adani Power
2018-10-25,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,446.89,0.0,0.0,55.26,60.66,539.6800000000001,507.54999999999995,NTPC Ltd
2018-10-25,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,646.14,691.85,26.14,30.26,153.81,160.72,826.0899999999999,882.83,Adani Green Energy Ltd
2018-10-25,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,633.56,609.07,68.74,46.29,74.8,95.26,777.0999999999999,750.62,NHPC Ltd
2018-10-26,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1258.44,1358.71,17.12,37.32,40.2,25.11,1315.76,1421.1399999999999,JSW Energy
2018-10-26,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,646.73,594.18,68.74,44.26,74.8,89.6,790.27,728.04,Reliance Power
2018-10-26,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,32.14,0.0,0.0,21.86,15.18,53.44,47.32,Torrent Power
2018-10-26,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,449.66,0.0,0.0,55.26,60.67,539.6800000000001,510.33000000000004,Adani Power
2018-10-26,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,646.14,681.23,26.14,30.87,153.81,154.9,826.0899999999999,867.0,Adani Green Energy Ltd
2018-10-27,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1258.44,1361.94,17.12,37.36,40.2,22.58,1315.76,1421.8799999999999,NLC India Limited
2018-10-27,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,646.14,665.25,26.14,30.91,153.81,156.3,826.0899999999999,852.46,Torrent Power
2018-10-27,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,454.06,0.0,0.0,55.26,57.68,539.6800000000001,511.74,Torrent Power
2018-10-27,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,33.01,0.0,0.0,21.86,14.17,53.44,47.18,Tata Power
2018-10-27,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,646.73,586.84,68.74,44.2,74.8,87.32,790.27,718.3600000000001,NLC India Limited
2018-10-28,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,646.73,584.23,68.74,44.38,74.8,80.39,790.27,709.0,Reliance Power
2018-10-28,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,33.75,0.0,0.0,21.86,12.85,53.44,46.6,Tata Power
2018-10-28,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.42,451.77,0.0,0.0,55.26,49.28,539.6800000000001,501.04999999999995,Power Grid Corporation of India Ltd
2018-10-28,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1258.44,1287.2,17.12,37.54,40.2,14.94,1315.76,1339.68,Torrent Power
2018-10-28,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,646.14,629.5,26.14,30.91,153.81,157.75,826.0899999999999,818.16,Adani Power
2018-10-29,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,648.71,644.4,26.14,29.84,153.81,155.78,828.6600000000001,830.02,Tata Power
2018-10-29,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1262.44,1330.91,17.12,37.68,40.2,22.3,1319.76,1390.89,JSW Energy
2018-10-29,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,482.31,453.45,0.0,0.0,55.26,53.02,537.57,506.46999999999997,Torrent Power
2018-10-29,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,646.73,592.2,68.74,44.22,74.8,101.62,790.27,738.0400000000001,NTPC Ltd
2018-10-29,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,37.58,0.0,0.0,21.86,13.21,53.44,50.79,Power Grid Corporation of India Ltd
2018-10-30,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,38.58,0.0,0.0,21.86,13.08,53.44,51.66,NTPC Ltd
2018-10-30,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,646.73,598.76,68.74,45.28,74.8,108.71,790.27,752.75,Reliance Power
2018-10-30,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,482.31,454.38,0.0,0.0,55.26,58.07,537.57,512.45,Tata Power
2018-10-30,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1262.44,1338.0,17.12,38.08,40.2,22.64,1319.76,1398.72,Torrent Power
2018-10-30,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,649.02,658.65,26.14,29.83,153.81,156.97,828.97,845.45,NLC India Limited
2018-10-31,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1262.44,1344.11,17.12,36.86,40.2,27.64,1319.76,1408.61,Torrent Power
2018-10-31,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,482.31,471.8,0.0,0.0,55.26,58.0,537.57,529.8,NHPC Ltd
2018-10-31,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,657.02,662.95,26.14,29.89,153.81,152.14,836.97,844.98,JSW Energy
2018-10-31,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,647.42,603.39,68.74,45.17,74.8,93.34,790.9599999999999,741.9,Power Grid Corporation of India Ltd
2018-10-31,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.58,37.51,0.0,0.0,21.86,13.42,53.44,50.93,Tata Power
2018-11-01,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,625.78,608.55,62.9,43.68,59.93,85.6,748.6099999999999,737.8299999999999,JSW Energy
2018-11-01,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,482.39,485.87,0.0,0.0,31.2,46.03,513.59,531.9,JSW Energy
2018-11-01,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,36.11,0.0,0.0,14.37,11.71,46.12,47.82,NHPC Ltd
2018-11-01,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.87,1330.75,28.14,35.3,40.29,25.1,1312.3,1391.1499999999999,NLC India Limited
2018-11-01,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,655.95,682.75,26.06,30.19,115.79,145.74,797.8,858.6800000000001,Power Grid Corporation of India Ltd
2018-11-02,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.87,1334.26,28.14,35.2,40.29,33.93,1312.3,1403.39,Adani Green Energy Ltd
2018-11-02,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,659.28,691.0,26.06,30.19,115.79,147.91,801.1299999999999,869.1,SJVN Ltd
2018-11-02,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,482.39,488.04,0.0,0.0,31.2,48.42,513.59,536.46,NLC India Limited
2018-11-02,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,629.85,590.93,62.9,42.59,59.93,82.09,752.68,715.61,NTPC Ltd
2018-11-02,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,33.82,0.0,0.0,14.37,10.96,46.12,44.78,Adani Green Energy Ltd
2018-11-03,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,629.85,562.06,62.9,42.71,59.93,74.83,752.68,679.6,Adani Green Energy Ltd
2018-11-03,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.87,1321.97,28.14,36.5,40.29,40.64,1312.3,1399.1100000000001,Tata Power
2018-11-03,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,34.16,0.0,0.0,14.37,8.97,46.12,43.129999999999995,NLC India Limited
2018-11-03,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,659.42,666.76,26.06,30.16,115.79,154.84,801.2699999999999,851.76,Torrent Power
2018-11-03,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,482.39,485.63,0.0,0.0,31.2,51.03,513.59,536.66,JSW Energy
2018-11-04,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,631.44,541.58,62.9,42.9,59.93,64.38,754.27,648.86,Tata Power
2018-11-04,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.87,1261.15,28.14,37.43,40.29,40.56,1312.3,1339.14,Power Grid Corporation of India Ltd
2018-11-04,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,33.98,0.0,0.0,14.37,8.56,46.12,42.54,JSW Energy
2018-11-04,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,482.39,479.0,0.0,0.0,31.2,50.7,513.59,529.7,SJVN Ltd
2018-11-04,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,661.61,611.83,26.06,31.24,115.79,161.99,803.4599999999999,805.0600000000001,Tata Power
2018-11-05,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,33.84,0.0,0.0,14.37,10.3,46.12,44.14,NLC India Limited
2018-11-05,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.51,478.04,0.0,0.0,31.2,48.55,515.71,526.59,Tata Power
2018-11-05,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.17,1293.61,28.14,37.47,40.29,23.35,1311.6000000000001,1354.4299999999998,Tata Power
2018-11-05,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,631.44,581.45,62.9,42.71,59.93,83.91,754.27,708.07,Adani Green Energy Ltd
2018-11-05,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,662.15,659.36,26.06,31.11,115.79,160.73,803.9999999999999,851.2,Torrent Power
2018-11-06,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,650.55,663.89,26.06,31.34,115.79,159.52,792.3999999999999,854.75,JSW Energy
2018-11-06,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.17,1263.29,28.14,37.65,40.29,15.87,1311.6000000000001,1316.81,SJVN Ltd
2018-11-06,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.96,562.82,62.9,42.77,59.93,84.12,753.79,689.71,Power Grid Corporation of India Ltd
2018-11-06,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,32.87,0.0,0.0,14.37,8.66,46.12,41.53,NTPC Ltd
2018-11-06,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,484.51,477.69,0.0,0.0,31.2,40.83,515.71,518.52,Tata Power
2018-11-07,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,35.95,0.0,0.0,14.37,7.95,46.12,43.900000000000006,Adani Green Energy Ltd
2018-11-07,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,488.93,451.88,0.0,0.0,31.2,36.97,520.13,488.85,Adani Green Energy Ltd
2018-11-07,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.96,519.67,62.9,42.75,59.93,59.51,753.79,621.93,Reliance Power
2018-11-07,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.17,1179.01,28.14,38.11,40.29,8.7,1311.6000000000001,1225.82,Torrent Power
2018-11-07,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,650.55,606.15,26.06,31.31,115.79,153.25,792.3999999999999,790.7099999999999,NLC India Limited
2018-11-08,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,630.96,524.05,62.9,41.69,59.93,64.03,753.79,629.77,NTPC Ltd
2018-11-08,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,37.02,0.0,0.0,14.37,7.6,46.12,44.620000000000005,Adani Power
2018-11-08,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.17,1119.23,28.14,38.29,40.29,8.23,1311.6000000000001,1165.75,NTPC Ltd
2018-11-08,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,650.55,525.83,26.06,30.41,115.79,156.09,792.3999999999999,712.33,NTPC Ltd
2018-11-08,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,488.93,458.67,0.0,0.0,31.2,36.89,520.13,495.56,JSW Energy
2018-11-09,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,643.92,556.39,26.06,30.42,115.79,155.89,785.7699999999999,742.6999999999999,Torrent Power
2018-11-09,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,620.83,546.78,62.9,41.55,59.93,85.46,743.66,673.79,SJVN Ltd
2018-11-09,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,37.62,0.0,0.0,14.37,7.65,46.12,45.269999999999996,Adani Green Energy Ltd
2018-11-09,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.17,1167.11,28.14,38.31,40.29,10.91,1311.6000000000001,1216.33,NLC India Limited
2018-11-09,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,488.93,463.75,0.0,0.0,31.2,32.92,520.13,496.67,Tata Power
2018-11-10,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,38.15,0.0,0.0,14.37,7.92,46.12,46.07,NLC India Limited
2018-11-10,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,629.42,584.24,26.06,30.37,115.79,155.79,771.2699999999999,770.4,Adani Power
2018-11-10,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,619.23,566.44,62.9,41.62,59.93,85.58,742.06,693.6400000000001,NLC India Limited
2018-11-10,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,478.82,455.26,0.0,0.0,31.2,35.24,510.02,490.5,NTPC Ltd
2018-11-10,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.17,1215.0,28.14,38.42,40.29,10.67,1311.6000000000001,1264.0900000000001,Tata Power
2018-11-11,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,38.4,0.0,0.0,14.37,8.08,46.12,46.48,SJVN Ltd
2018-11-11,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,624.02,597.65,26.06,30.32,115.79,151.54,765.8699999999999,779.51,NLC India Limited
2018-11-11,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.17,1216.99,28.14,38.7,40.29,13.37,1311.6000000000001,1269.06,Adani Green Energy Ltd
2018-11-11,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,481.92,446.18,0.0,0.0,31.2,33.71,513.12,479.89,Adani Green Energy Ltd
2018-11-11,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,619.23,569.17,62.9,41.33,59.93,64.36,742.06,674.86,Tata Power
2018-11-12,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,471.04,472.94,0.0,0.0,31.2,32.97,502.24,505.90999999999997,Power Grid Corporation of India Ltd
2018-11-12,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,35.05,0.0,0.0,14.37,8.01,46.12,43.059999999999995,SJVN Ltd
2018-11-12,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,624.02,607.0,26.06,30.82,115.79,149.34,765.8699999999999,787.1600000000001,NLC India Limited
2018-11-12,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,619.23,602.01,62.9,41.47,59.93,87.27,742.06,730.75,Power Grid Corporation of India Ltd
2018-11-12,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.17,1237.43,28.14,39.01,40.29,19.92,1311.6000000000001,1296.3600000000001,Reliance Power
2018-11-13,West Bengal,22.58039044,88.32994665,88752.0,Eastern,2.7,0.0,471.04,463.25,0.0,0.0,31.2,36.72,502.24,499.97,Adani Green Energy Ltd
2018-11-13,Maharashtra,19.25023195,73.16017493,307713.0,Western,9.36,0.0,1243.17,1262.1,28.14,39.04,40.29,20.41,1311.6000000000001,1321.55,Adani Power
2018-11-13,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,619.23,610.33,62.9,40.53,59.93,83.38,742.06,734.24,Reliance Power
2018-11-13,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,624.02,623.76,26.06,31.22,115.79,146.57,765.8699999999999,801.55,Power Grid Corporation of India Ltd
2018-11-13,Tripura,23.83540428,91.27999914,10486.0,Northeastern,0.31,0.0,31.75,37.32,0.0,0.0,14.37,7.93,46.12,45.25,Power Grid Corporation of India Ltd
2018-11-14,Telangana,18.1124,79.0193,112077.0,Southern,3.49,0.0,619.23,613.06,62.9,40.47,59.93,83.53,742.06,737.06,NHPC Ltd
2018-11-14,Uttarakhand,30.32040895,78.05000565,53483.0,Northern,1.62,0.0,624.02,618.02,26.06,31.08,115.79,144.74,765.8699999999999,793.84,Reliance Power
